0;100006868;100006868;Tp;1;Albô, Yôsēf;4.7p, 3.1p;piz;Albo, José | Joseph <Albo> | Josephus <Albo> | Yôsēf <Albô> | José <Albo> | Albo, Joseph
0;10000699X;10000699X;Tp;3;Albrecht, Johann;;piz;
0;100007163;100007163;Tp;6;Alchazel <Pedante del figliuolo del Preteianni>;;piz;
0;10000721X;10000721X;Tp;1;Canturani, Selvaggio;;piz;Agostini, Arcangelo | Selvaggio <Canturani>
0;100007376;100007376;Tp;3;Mayer, Georg;;piz;Marius, Georgius | Meyer, Georg | Mayr, Georg | Mayer, Georgius
0;100007481;100007481;Tp;1;Alen, Andreas van;;piz;Alenus, Andreas | Alenus, André | Alen, André van
0;100007600;100007600;Tp;6;Alessio <della Concezione>;;piz;Alessio <della Concettione>
0;100007635;100007635;Tp;1;Mamachi, Tommaso Maria;;piz;Alethinus, Pistus | Mamachius, Thomas Maria | Mamachi, Maria | Mamachi, Tommaso | Mammachi, Tommaso Maria | Philaretes, Alethinus
0;10000766X;10000766X;Tp;6;Alethophilus <Bavarus>;;piz;
0;100007678;100007678;Tp;6;Henri <de Saint Ignace>;;piz;Liberius, Candidus | Henri <de Saint-Ignace> | Candidus, Liberius | Saint Ignace, Henri de | Henricus <a Sancto Ignatio> | Aletophilus, Christianus | Henricus <de Sancto Ignatio> | Saint Ignace, Henry de | Aletophilus, Christian | Heinrich <vom Heiligen Ignatius> | Henricus de Sancto Ignatio | Alethophilus, Christianus | Saint-Ignace, Henri de
0;100007694;100007694;Tp;1;Alethophilus, Germanus;;piz;Aletophilus, Germanus
0;100007724;100007724;Tp;1;Alexander <ab Alexandro>;;piz;Alexandro, Alexander ab | Alexandro, Alexandrus ab | Alessandri, Alessandro di | Alessandri, Alessandro | Alexandrinis, Alexander de
0;100007759;100007759;Tp;6;Alexius <a Sancto Aquilino>;;piz;Alexander <a Sancto Aquilino> | Eisentraut, Johann A. | Eisentraut, Alexius | Alexius <a Sancto Aquino>
0;100007775;100007775;Tp;6;Alexander <a Conceptione>;;piz;
0;100007813;100007813;Tp;6;Alexander <Neapolitanus>;;piz;
0;100007856;100007856;Tp;6;Alexander <a Sancta Theresia>;;piz;
0;100007945;100007945;Tp;6;Alexis <de Jesus>;;piz;
0;100007953;100007953;Tp;6;Alexius <Madurensis>;;piz;
0;100007961;100007961;Tp;6;Alexius <a Sancto Andrea>;;piz;Alexi, Alexius | Alexis <a Sancto Andrea>
0;100008070;100008070;Tp;6;Arrivabene, Andrea;;piz;Arrivabene, Andreas
0;100008135;100008135;Tp;1;Aldenburgk, Johann Georg;8.4p, 19.1dp;piz;Aldenburg, Johann Georg | Aldenburgh, Johann Georg | Aldenburgk, Johann Gregor | Aldenburgk, Johannes Gregorius | Aldenburgk, Johann G. | Aldenburgh, Johann G.
0;100008143;100008143;Tp;1;Cibo, Alderano;3.6p;piz;Cybo, Alderanus | Alderanus <Ostiensis> | Cybo-Malaspina, Alderano
0;100008186;100008186;Tp;1;Castelli, Pietro;24.3p, 27.20p;piz;Castellus, Petrus | Petrus <Castellus>
0;100008275;100008275;Tp;3;Ahlefeldt, Detlev von;;piz;Ahlefeld, Detlev von | Ahlefeldt, Ditlev | Alefeld, Dethlef von
0;100008291;100008291;Tp;6;Alegambe, Philippe;;piz;Alegambe, Philippus | Allegambe, Philippus
0;100008364;100008364;Tp;6;Amboise, Michel d';;piz;Amboyse, Michel d' | Esclave fortuné
0;100008372;100008372;Tp;1;Ambra, Francesco d';;piz;
0;100008429;100008429;Tp;6;Ambrosius <Alexandrinus>;;piz;
0;100008445;100008445;Tp;6;Ambrosius <Iuterbocensis>;;piz;
0;100008453;100008453;Tp;6;Ambrosius <Eremita>;;piz;Ambrosius <Neapolitanus> | Ambrosius <Parthenopaeus>
0;100008461;100008461;Tp;6;Ambrosius <de Neapoli>;;piz;
0;100008488;100008488;Tp;6;Ambrosius <a Sancto Spiritu>;;piz;
0;100008542;100008542;Tp;1;Amelot de Mauregard, Jacques;;piz;Mauregard, Jacques Amelot de
0;100008569;100008569;Tp;1;Amelot de la Houssaie, Abraham Nicolas;16.1p;piz;La Houssaye, Abraham N. de | La Mothe-Josseval d'Aronsel | Amelot de la Houssaye, Abraham N. | Houssaye, Abraham N. de la | La Houssaie, Abraham N. de | La Mothe-Josseval D'Aronsel, ... | Houssaie, Abraham N. de la | La Houssaie, Nicolas A. de | La Houssaie, Abraham-Nicolas A. de | Houssaie, Nicolas A. de la | Houssaie, Abraham-Nicolas A. de la | Amelot de la Houssaye, Nicolas | Amelot de la Houssaie, Abraham-Nicolas | La Houssaie, Abraham-Nicolas de | Amellotto della Houssaia, Abraham N. | Amelot de la Houssaye, Abraham-Nicolas | La Houssaye, Nicolas A. de | La Houssaye, Abraham-Nicolas A. de | Houssaye, Nicolas A. de la | Houssaye, Abraham-Nicolas A. de la | Mothe-Josseval D'Aronsel, ... de la | Amelot de la Houssaie, Abraham N. | Amelot de LaHoussaie, Abraham Nicolas | LaHoussaye, Abraham N. de | LaMothe-Josseval d'Aronsel | Amelot de LaHoussaye, Abraham N. | LaHoussaie, Abraham N. de | LaMothe-Josseval D'Aronsel, ... | LaHoussaie, Nicolas A. de | LaHoussaie, Abraham-Nicolas A. de | Amelot de LaHoussaye, Nicolas | Amelot de LaHoussaie, Abraham-Nicolas | LaHoussaie, Abraham-Nicolas de | Amelot de LaHoussaye, Abraham-Nicolas | LaHoussaye, Nicolas A. de | LaHoussaye, Abraham-Nicolas A. de | Amelot de LaHoussaie, Abraham N.
0;100008585;100008585;Tp;1;Amelung, Johann Friedrich;;piz;Amelung, Johann-Friedrich | Amelung, Johannes Friedrich | Amelung, Johann-Fridericus | Amelung, Johannes Fridericus | Amelung, Ioh. Friedrich
0;100008615;100008615;Tp;1;Am Ende, Christian Karl;3.6p, 16.1p;piz;Am Ende, Christian Carl | Ende, Christian Karl am | Am Ende, Chrn. C. | Ende, Chrn. C. am | Ende, Christian Carl am | Ende, Christian Karl Am | AmEnde, Christian Karl | AmEnde, Christian Carl | AmEnde, Chrn. C.
0;100008879;100008879;Tp;1;Alimari, Doroteo;;piz;Alimari, Dorotheo | Alimarus, Dorotheus | Alimarius, Dorotheus
0;100008887;100008887;Tp;6;Alipius <a Sancto Bartholomaeo>;;piz;
0;100009271;100009271;Tp;1;Almers, Sebastian;;piz;Allmers, Sebastian | Almerus, Sebastianus | Almer, Sebastian | Almers, Sebastianus | Marsellus, Sincerus | Allmer, Sebastian
0;100009298;100009298;Tp;3;Allottus, Gulielmus;;piz;Allottius, Guilelmus | Allott, William | Allottius, Gulielmus | Allottus, Guilelmus
0;100009360;100009360;Tp;3;Almendingen, Ludwig Harscher von;;piz;Harscher von Almendingen, Ludwig von | Almendingen, Harscher von | Harscher, Ludwig | Harscher, Ludwig von A. | Almendingen, Harscher L. von | Stam, Ludwig | Stam, ... | Harscher von Almendingen, Ludwig | Almendingen, ... | Harscher Almendingen, Ludwig von | Harscher, Ludwig von | Almendingen, Ludwig H. von
0;100009468;100009468;Tp;3;Amiani, Pietro Maria;;piz;Amiani, Pier M. | Amiani, Piero M. | Ammiani, Piero M. | Amiani, Pietro M.
0;100009530;100009530;Tp;1;Ammonius <Grammaticus>;;piz;Ammonius <Alexandrinus Grammaticus> | Ammonius <Historicus> | Ammonios <Bearbeiter des Lexikons> | Ammonius <Alexandrinus> | Ammonius <Grammarian> | Ammonios <Lexikograph>
0;100009573;100009573;Tp;1;Amontons, Guillaume;;piz;Amontons, ... | Amontons <Mister>
0;100009603;100009603;Tp;6;Amoss, Johann;;piz;Amoß, Johann | Amos, Johann | Amoss, Johannes | Amos, Johannes | Amoss, Joannes | Amos, Joannes
0;100009611;100009611;Tp;3;Amostazo, Francisco;;piz;Mostazo, Franciscus a
0;100009670;100009670;Tp;1;Ampère, Jean-Jacques;12.2p, 16.1p;piz;Ampère, Jean J. | Ampère, Jean Jacques | Ampère, Jean Jacques Antoine | Ampère, J. J. | Ampère, J.-J.
0;10000976X;10000976X;Tp;1;Aloysius <a Sancta Andrea>;;piz;Aloysius <a S. Andrea>
